Prestadora,CNPJ,N�mero da Esta��o,Tipo da Esta��o,UF,C�digo da UF,Munic�pio,C�digo do Munic�pio,Logradouro,Latitude,Longitude,Frequ�ncia Inicial (MHz),Frequ�ncia Final (MHz),Azimute,Emiss�o
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,182.500.000.000,182.750.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,182.500.000.000,182.750.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,182.750.000.000,183.000.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,183.000.000.000,183.250.000.000,10.0,200KG7W
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,183.000.000.000,183.250.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,88.000.000.000,89.000.000.000,10.0,5M00G7W
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,88.000.000.000,89.000.000.000,120.0,5M00G7W
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,182.750.000.000,183.000.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901200,FB,BA,29,Salvador,2927408,"ESTRADA VELHA DE CAMPINAS 52 KM 4, N� 52 - CAMPINAS DE PIRAJ�",*,*,183.000.000.000,183.250.000.000,10.0,200KG7W
CLARO S.A.,"4,04325E+13",355901218,FB,RN,24,Ipangua�u,2404705,"RODOVIA 304 - ESTRADA SAO RAFAEL                                      ,.,F.CAICARINHA",*,*,88.000.000.000,89.000.000.000,300.0,40K0F3E
CLARO S.A.,"4,04325E+13",355901218,FB,RN,24,Ipangua�u,2404705,"RODOVIA 304 - ESTRADA SAO RAFAEL                                      ,.,F.CAICARINHA",*,*,89.150.000.000,89.400.000.000,90.0,40K0F3E
CLARO S.A.,"4,04325E+13",355901218,FB,RN,24,Ipangua�u,2404705,"RODOVIA 304 - ESTRADA SAO RAFAEL                                      ,.,F.CAICARINHA",*,*,88.000.000.000,89.000.000.000,300.0,40K0G1D
CLARO S.A.,"4,04325E+13",355901218,FB,RN,24,Ipangua�u,2404705,"RODOVIA 304 - ESTRADA SAO RAFAEL                                      ,.,F.CAICARINHA",*,*,89.150.000.000,89.400.000.000,90.0,40K0G1D
CLARO S.A.,"4,04325E+13",355901218,FB,RN,24,Ipangua�u,2404705,"RODOVIA 304 - ESTRADA SAO RAFAEL                                      ,.,F.CAICARINHA",*,*,89.150.000.000,89.400.000.000,300.0,40K0F3E
CLARO S.A.,"4,04325E+13",355901218,FB,RN,24,Ipangua�u,2404705,"RODOVIA 304 - ESTRADA SAO RAFAEL                                      ,.,F.CAICARINHA",*,*,88.000.000.000,89.000.000.000,90.0,40K0F3E
CLARO S.A.,"4,04325E+13",355901218,FB,RN,24,Ipangua�u,2404705,"RODOVIA 304 - ESTRADA SAO RAFAEL                                      ,.,F.CAICARINHA",*,*,88.000.000.000,89.000.000.000,90.0,40K0G1D
CLARO S.A.,"4,04325E+13",355901218,FB,RN,24,Ipangua�u,2404705,"RODOVIA 304 - ESTRADA SAO RAFAEL                                      ,.,F.CAICARINHA",*,*,89.150.000.000,89.400.000.000,300.0,40K0G1D
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,212.500.000.000,213.500.000.000,.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,212.500.000.000,213.500.000.000,120.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,212.500.000.000,213.500.000.000,240.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,88.000.000.000,89.000.000.000,.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,88.000.000.000,89.000.000.000,.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,182.500.000.000,182.750.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,182.500.000.000,182.750.000.000,120.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,182.500.000.000,182.750.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,183.000.000.000,183.250.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,183.000.000.000,183.250.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,183.250.000.000,183.500.000.000,120.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,212.500.000.000,213.500.000.000,.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,212.500.000.000,213.500.000.000,120.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,88.000.000.000,89.000.000.000,120.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,88.000.000.000,89.000.000.000,240.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,182.500.000.000,182.750.000.000,120.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,182.750.000.000,183.000.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,182.750.000.000,183.000.000.000,120.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,182.750.000.000,183.000.000.000,120.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,182.750.000.000,183.000.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,183.000.000.000,183.250.000.000,120.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,183.250.000.000,183.500.000.000,240.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,212.500.000.000,213.500.000.000,240.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,88.000.000.000,89.000.000.000,120.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,88.000.000.000,89.000.000.000,240.0,5M00G9W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,183.000.000.000,183.250.000.000,120.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,183.250.000.000,183.500.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901226,FB,BA,29,Salvador,2927408,"RUA D, S/N - QUADRA D, SETOR 2, CAJAZEIRAS 10",*,*,183.250.000.000,183.500.000.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",355901234,FB,CE,23,Aracati,2301109,"RODOVIA BR 304,KM 79                                                  ,.,ZONA RURAL",*,*,88.000.000.000,89.000.000.000,140.0,40K0F3E
CLARO S.A.,"4,04325E+13",355901234,FB,CE,23,Aracati,2301109,"RODOVIA BR 304,KM 79                                                  ,.,ZONA RURAL",*,*,88.000.000.000,89.000.000.000,140.0,40K0G1D
CLARO S.A.,"4,04325E+13",355901234,FB,CE,23,Aracati,2301109,"RODOVIA BR 304,KM 79                                                  ,.,ZONA RURAL",*,*,88.000.000.000,89.000.000.000,310.0,40K0G1D
CLARO S.A.,"4,04325E+13",355901234,FB,CE,23,Aracati,2301109,"RODOVIA BR 304,KM 79                                                  ,.,ZONA RURAL",*,*,89.150.000.000,89.400.000.000,140.0,40K0G1D
CLARO S.A.,"4,04325E+13",355901234,FB,CE,23,Aracati,2301109,"RODOVIA BR 304,KM 79                                                  ,.,ZONA RURAL",*,*,89.150.000.000,89.400.000.000,310.0,40K0F3E
CLARO S.A.,"4,04325E+13",355901234,FB,CE,23,Aracati,2301109,"RODOVIA BR 304,KM 79                                                  ,.,ZONA RURAL",*,*,88.000.000.000,89.000.000.000,310.0,40K0F3E
CLARO S.A.,"4,04325E+13",355901234,FB,CE,23,Aracati,2301109,"RODOVIA BR 304,KM 79                                                  ,.,ZONA RURAL",*,*,89.150.000.000,89.400.000.000,140.0,40K0F3E
CLARO S.A.,"4,04325E+13",355901234,FB,CE,23,Aracati,2301109,"RODOVIA BR 304,KM 79                                                  ,.,ZONA RURAL",*,*,89.150.000.000,89.400.000.000,310.0,40K0G1D
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,.0,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,200.0,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.500.000.000,182.750.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.750.000.000,183.000.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.000.000.000,183.250.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.000.000.000,183.250.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.000.000.000,183.250.000.000,200.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.250.000.000,183.500.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,.0,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.500.000.000,182.750.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.500.000.000,182.750.000.000,105.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.500.000.000,182.750.000.000,200.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.750.000.000,183.000.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.750.000.000,183.000.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.750.000.000,183.000.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.000.000.000,183.250.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.000.000.000,183.250.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.000.000.000,183.250.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.250.000.000,183.500.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.250.000.000,183.500.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.250.000.000,183.500.000.000,105.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,.0,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,.0,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,88.000.000.000,89.000.000.000,105.0,5M00G9W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.500.000.000,182.750.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.500.000.000,182.750.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.500.000.000,182.750.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.500.000.000,182.750.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.750.000.000,183.000.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.750.000.000,183.000.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.750.000.000,183.000.000.000,105.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,182.750.000.000,183.000.000.000,200.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.000.000.000,183.250.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.000.000.000,183.250.000.000,105.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.250.000.000,183.500.000.000,.0,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.250.000.000,183.500.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.250.000.000,183.500.000.000,,200KG7W
TIM S/A,"2,42142E+12",355901250,FB,BA,29,Salvador,2927408,AVENIDA TANCREDO NEVES 148,*,*,183.250.000.000,183.500.000.000,200.0,200KG7W
CLARO S.A.,"4,04325E+13",355901269,FB,CE,23,Irau�uba,2306108,ROD BR 222,*,*,,,330.0,5M00G7W
CLARO S.A.,"4,04325E+13",355901269,FB,CE,23,Irau�uba,2306108,ROD BR 222,*,*,,,0.0,5M00G7W
CLARO S.A.,"4,04325E+13",355901269,FB,CE,23,Irau�uba,2306108,ROD BR 222,*,*,,,80.0,5M00G7W
